// List of Teams and their ID's plus league IDs :
//1 => Orlando Magic (North American Baseball Association => 200)
//2 => Kansas City Keys (North American Baseball Association => 200)
//3 => NOVA Navigators (North American Baseball Association => 200)
//4 => Sacramento Sluggers (North American Baseball Association => 200)
//5 => Salt Lake City Missionaries (North American Baseball Association => 200)
//6 => New York Revolution (North American Baseball Association => 200)
//7 => Brampton Baboons (North American Baseball Association => 200)
//8 => Atlanta Bombers (North American Baseball Association => 200)
//9 => Raleigh Raptor Boats (North American Baseball Association => 200)
//10 => San Antonio Predators (North American Baseball Association => 200)
//11 => Columbia Crusaders (North American Baseball Association => 200)
//12 => Monterrey Los Hidalgos (North American Baseball Association => 200)
//13 => San Juan Defenders (North American Baseball Association => 200)
//14 => Mexico City Blazers (North American Baseball Association => 200)
//15 => Richmond Kings (North American Baseball Association => 200)
//16 => Hamilton Hitters (North American Baseball Association => 200)
//
//FILE FORMAT:
//player ID, lastname, firstname, year, team ID, g, gs, pa, ab, h, 2b, 3b, hr, rbi, r, sb, cs, bb, hp, k, sh, sf, gdp, ibb, ci, pitches seen, vorp, split_id, team_abbr, league_abbr, team_name, league_name, league_level_id, bbrefid, bbrefminorid, OOTP pID
//split_id: 1 = overall; 2 = vsL; 3 = vsR; 21 = Playoffs
//NOTE: Player, team and league names are purely cosmetical and will not be used when importing stats from this file!
562,Bernal,Ervin,2022,1,69,64,301,279,89,14,3,10,43,45,5,4,15,3,34,0,4,5,0,0,1046,2.1,1,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
562,Bernal,Ervin,2022,1,65,48,244,225,71,12,3,8,34,37,0,0,12,3,29,0,4,5,0,0,0,1.8,3,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
562,Bernal,Ervin,2022,1,25,16,57,54,18,2,0,2,9,8,0,0,3,0,5,0,0,0,0,0,0,0.8,2,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
562,Bernal,Ervin,2022,1,5,1,8,7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,22,0.3,21,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
562,Bernal,Ervin,2023,1,45,14,75,70,21,2,1,1,7,10,2,0,5,0,5,0,0,2,0,0,268,0.5,1,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
562,Bernal,Ervin,2023,1,15,8,31,29,11,1,1,1,3,4,0,0,2,0,2,0,0,1,0,0,0,0.6,2,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
562,Bernal,Ervin,2023,1,20,6,44,41,10,1,0,0,4,6,0,0,3,0,3,0,0,1,0,0,0,0.1,3,ORL,NABA,Orlando,North American Baseball Association,1,,,562,eol
495,Berry,Eric,2022,8,63,61,254,238,68,16,3,3,29,22,0,0,13,1,58,0,2,14,0,0,937,0.3,1,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
495,Berry,Eric,2022,8,59,48,215,202,61,14,3,2,22,19,0,0,11,1,46,0,1,11,0,0,0,0.6,3,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
495,Berry,Eric,2022,8,18,13,39,36,7,2,0,1,7,3,0,0,2,0,12,0,1,3,0,0,0,-0.3,2,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
495,Berry,Eric,2022,8,9,9,35,33,6,1,0,1,2,4,0,0,2,0,8,0,0,1,0,0,127,-0.5,21,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
495,Berry,Eric,2023,8,61,61,248,230,56,15,1,7,28,22,0,1,16,1,50,0,1,6,0,0,927,0.0,1,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
495,Berry,Eric,2023,8,58,46,197,185,39,9,1,6,23,15,0,0,10,1,38,0,1,5,0,0,0,-0.4,3,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
495,Berry,Eric,2023,8,24,15,51,45,17,6,0,1,5,7,0,0,6,0,12,0,0,1,0,0,0,0.6,2,ATL,NABA,Atlanta,North American Baseball Association,1,,,495,eol
314,Bivens,Elijah,2023,15,80,78,335,312,111,28,2,11,50,48,1,0,14,5,31,0,4,12,1,0,1093,2.1,1,RIC,NABA,Richmond,North American Baseball Association,1,,,314,eol
314,Bivens,Elijah,2023,15,25,12,50,48,19,2,1,2,11,4,0,0,0,0,4,0,2,1,0,0,0,-0.2,2,RIC,NABA,Richmond,North American Baseball Association,1,,,314,eol
314,Bivens,Elijah,2023,15,79,66,285,264,92,26,1,9,39,44,0,0,14,5,27,0,2,11,1,0,0,1.8,3,RIC,NABA,Richmond,North American Baseball Association,1,,,314,eol
515,Blanco,Rod,2022,8,76,74,337,307,102,31,4,4,34,66,6,2,20,10,43,0,0,9,0,0,1207,2.7,1,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
515,Blanco,Rod,2022,8,70,59,278,251,82,24,4,2,27,54,0,0,17,10,34,0,0,7,0,0,0,2.0,3,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
515,Blanco,Rod,2022,8,24,15,59,56,20,7,0,2,7,12,0,0,3,0,9,0,0,2,0,0,0,0.6,2,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
515,Blanco,Rod,2022,8,9,9,39,37,5,1,0,0,5,1,0,0,1,0,6,0,1,1,0,0,144,-0.5,21,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
515,Blanco,Rod,2023,8,74,73,336,311,81,25,2,6,33,42,3,2,17,6,47,0,2,8,0,0,1202,0.2,1,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
515,Blanco,Rod,2023,8,72,59,278,258,67,21,2,6,28,36,0,0,12,6,38,0,2,7,0,0,0,0.2,3,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
515,Blanco,Rod,2023,8,24,14,58,53,14,4,0,0,5,6,0,0,5,0,9,0,0,1,0,0,0,-0.3,2,ATL,NABA,Atlanta,North American Baseball Association,1,,,515,eol
446,Boatner,Byron,2022,12,54,54,211,195,49,8,3,0,14,19,0,0,12,1,43,1,2,4,0,0,753,-0.1,1,MON,NABA,Monterrey,North American Baseball Association,1,,,446,eol
446,Boatner,Byron,2022,12,53,46,173,160,38,7,3,0,13,16,0,0,10,1,36,0,2,4,0,0,0,-0.1,3,MON,NABA,Monterrey,North American Baseball Association,1,,,446,eol
446,Boatner,Byron,2022,12,19,8,38,35,11,1,0,0,1,3,0,0,2,0,7,1,0,0,0,0,0,0.3,2,MON,NABA,Monterrey,North American Baseball Association,1,,,446,eol
446,Boatner,Byron,2023,12,54,54,205,187,36,10,0,1,11,15,4,1,11,3,45,3,1,5,0,0,765,-0.5,1,MON,NABA,Monterrey,North American Baseball Association,1,,,446,eol
446,Boatner,Byron,2023,12,52,44,167,156,25,8,0,1,9,13,0,0,7,2,37,1,1,4,0,0,0,-0.9,3,MON,NABA,Monterrey,North American Baseball Association,1,,,446,eol
446,Boatner,Byron,2023,12,21,10,38,31,11,2,0,0,2,2,0,0,4,1,8,2,0,1,0,0,0,0.7,2,MON,NABA,Monterrey,North American Baseball Association,1,,,446,eol
127,Bolerjack,Matt,2022,10,75,74,342,321,82,13,3,5,27,34,1,2,15,5,60,0,1,11,1,0,1230,-0.6,1,SA,NABA,San Antonio,North American Baseball Association,1,,,127,eol
127,Bolerjack,Matt,2022,10,71,57,270,257,59,9,2,2,19,26,0,0,10,2,49,0,1,9,0,0,0,-1.2,3,SA,NABA,San Antonio,North American Baseball Association,1,,,127,eol
127,Bolerjack,Matt,2022,10,29,17,72,64,23,4,1,3,8,8,0,0,5,3,11,0,0,2,1,0,0,0.5,2,SA,NABA,San Antonio,North American Baseball Association,1,,,127,eol
127,Bolerjack,Matt,2023,10,75,74,335,303,100,19,2,10,31,44,14,4,27,4,67,0,1,6,0,0,1251,2.5,1,SA,NABA,San Antonio,North American Baseball Association,1,,,127,eol
127,Bolerjack,Matt,2023,10,71,60,281,260,89,15,2,9,26,35,0,0,18,2,57,0,1,5,0,0,0,2.2,3,SA,NABA,San Antonio,North American Baseball Association,1,,,127,eol
127,Bolerjack,Matt,2023,10,21,14,54,43,11,4,0,1,5,9,0,0,9,2,10,0,0,1,0,0,0,0.3,2,SA,NABA,San Antonio,North American Baseball Association,1,,,127,eol
611,Bove,Matt,2022,8,78,74,348,326,95,19,1,9,35,48,10,5,17,3,39,0,2,1,1,0,1152,0.8,1,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
611,Bove,Matt,2022,8,76,60,290,270,79,16,0,9,33,39,0,0,15,3,33,0,2,1,1,0,0,1.0,3,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
611,Bove,Matt,2022,8,25,14,58,56,16,3,1,0,2,9,0,0,2,0,6,0,0,0,0,0,0,-0.0,2,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
611,Bove,Matt,2022,8,9,9,39,36,8,0,0,2,7,5,2,2,2,0,6,0,1,0,0,0,145,-0.1,21,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
611,Bove,Matt,2023,8,77,74,349,322,99,20,7,13,43,50,5,7,18,3,45,0,6,2,0,0,1181,1.6,1,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
611,Bove,Matt,2023,8,72,58,285,262,81,19,7,11,39,41,0,0,15,3,32,0,5,2,0,0,0,1.9,3,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
611,Bove,Matt,2023,8,23,16,64,60,18,1,0,2,4,9,0,0,3,0,13,0,1,0,0,0,0,0.0,2,ATL,NABA,Atlanta,North American Baseball Association,1,,,611,eol
123,Bowie,Dave,2022,11,58,48,214,199,36,18,2,1,22,19,5,2,11,2,53,0,2,2,0,0,759,-1.5,1,COL,NABA,Columbia,North American Baseball Association,1,,,123,eol
123,Bowie,Dave,2022,11,53,37,171,160,30,15,2,1,21,15,0,0,8,1,46,0,2,2,0,0,0,-1.2,3,COL,NABA,Columbia,North American Baseball Association,1,,,123,eol
123,Bowie,Dave,2022,11,22,11,43,39,6,3,0,0,1,4,0,0,3,1,7,0,0,0,0,0,0,-0.6,2,COL,NABA,Columbia,North American Baseball Association,1,,,123,eol
123,Bowie,Dave,2023,15,11,11,49,48,13,4,1,1,15,5,0,0,1,0,12,0,0,0,0,0,193,0.1,1,RIC,NABA,Richmond,North American Baseball Association,1,,,123,eol
123,Bowie,Dave,2023,15,11,10,46,45,13,4,1,1,15,5,0,0,1,0,11,0,0,0,0,0,0,0.3,3,RIC,NABA,Richmond,North American Baseball Association,1,,,123,eol
123,Bowie,Dave,2023,15,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,2,RIC,NABA,Richmond,North American Baseball Association,1,,,123,eol
417,Branagan,Joe,2022,9,78,75,279,263,52,7,4,0,11,25,3,2,11,5,46,0,0,11,0,0,1022,-0.2,1,RAL,NABA,Raleigh,North American Baseball Association,1,,,417,eol
417,Branagan,Joe,2022,9,72,63,234,219,44,6,3,0,9,23,0,0,10,5,38,0,0,9,0,0,0,-0.3,3,RAL,NABA,Raleigh,North American Baseball Association,1,,,417,eol
417,Branagan,Joe,2022,9,24,12,45,44,8,1,1,0,2,2,0,0,1,0,8,0,0,2,0,0,0,0.6,2,RAL,NABA,Raleigh,North American Baseball Association,1,,,417,eol
417,Branagan,Joe,2023,9,75,75,291,276,60,7,1,1,10,27,3,1,8,4,60,2,1,12,0,0,992,-0.3,1,RAL,NABA,Raleigh,North American Baseball Association,1,,,417,eol
417,Branagan,Joe,2023,9,74,66,252,240,49,6,1,1,9,20,0,0,6,4,54,1,1,8,0,0,0,-0.7,3,RAL,NABA,Raleigh,North American Baseball Association,1,,,417,eol
417,Branagan,Joe,2023,9,21,9,39,36,11,1,0,0,1,7,0,0,2,0,6,1,0,4,0,0,0,0.9,2,RAL,NABA,Raleigh,North American Baseball Association,1,,,417,eol
544,Brophy,Steve,2022,1,78,76,345,294,76,20,3,17,51,57,0,0,36,14,74,0,1,5,0,0,1370,1.4,1,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
544,Brophy,Steve,2022,1,76,59,287,248,67,20,3,15,46,51,0,0,26,12,58,0,1,4,0,0,0,1.4,3,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
544,Brophy,Steve,2022,1,26,17,58,46,9,0,0,2,5,6,0,0,10,2,16,0,0,1,0,0,0,-0.7,2,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
544,Brophy,Steve,2022,1,9,9,44,39,9,2,0,3,7,7,0,0,4,1,13,0,0,1,0,0,165,-0.6,21,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
544,Brophy,Steve,2023,1,81,81,362,309,60,15,0,17,51,47,0,0,36,12,88,0,5,8,0,0,1538,-0.5,1,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
544,Brophy,Steve,2023,1,79,68,306,261,52,15,0,12,40,40,0,0,28,12,68,0,5,8,0,0,0,-0.6,3,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
544,Brophy,Steve,2023,1,26,13,56,48,8,0,0,5,11,7,0,0,8,0,20,0,0,0,0,0,0,-0.7,2,ORL,NABA,Orlando,North American Baseball Association,1,,,544,eol
176,Brown,Matt,2022,13,14,7,30,28,7,1,0,1,1,3,1,0,2,0,9,0,0,0,0,0,130,0.0,1,SJ,NABA,San Juan,North American Baseball Association,1,,,176,eol
176,Brown,Matt,2022,13,8,7,29,27,7,1,0,1,1,3,0,0,2,0,8,0,0,0,0,0,0,0.0,3,SJ,NABA,San Juan,North American Baseball Association,1,,,176,eol
176,Brown,Matt,2022,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,2,SJ,NABA,San Juan,North American Baseball Association,1,,,176,eol
29,Brown,Matt,2022,6,79,75,345,275,71,21,1,24,74,70,1,2,63,6,93,0,1,2,0,0,1669,3.1,1,NY,NABA,New York,North American Baseball Association,1,,,29,eol
29,Brown,Matt,2022,6,76,61,287,226,60,18,1,20,61,55,0,0,54,6,75,0,1,0,0,0,0,3.0,3,NY,NABA,New York,North American Baseball Association,1,,,29,eol
29,Brown,Matt,2022,6,26,14,58,49,11,3,0,4,13,15,0,0,9,0,18,0,0,2,0,0,0,0.1,2,NY,NABA,New York,North American Baseball Association,1,,,29,eol
29,Brown,Matt,2022,6,5,5,25,21,4,1,0,0,1,2,0,0,3,1,7,0,0,1,0,0,122,-0.4,21,NY,NABA,New York,North American Baseball Association,1,,,29,eol
29,Brown,Matt,2023,6,79,74,336,286,67,20,3,16,55,50,0,1,41,5,96,0,4,5,0,0,1576,1.0,1,NY,NABA,New York,North American Baseball Association,1,,,29,eol
29,Brown,Matt,2023,6,78,59,281,239,57,18,3,15,49,42,0,0,34,5,83,0,3,3,0,0,0,1.1,3,NY,NABA,New York,North American Baseball Association,1,,,29,eol
29,Brown,Matt,2023,6,26,15,55,47,10,2,0,1,6,8,0,0,7,0,13,0,1,2,0,0,0,-0.5,2,NY,NABA,New York,North American Baseball Association,1,,,29,eol
496,Buehner,Noah,2022,4,78,78,328,291,80,17,2,14,49,46,4,7,28,7,59,0,2,7,0,0,1171,0.6,1,SAC,NABA,Sacramento,North American Baseball Association,1,,,496,eol
496,Buehner,Noah,2022,4,74,62,263,233,62,13,1,11,33,39,0,0,21,7,50,0,2,5,0,0,0,0.4,3,SAC,NABA,Sacramento,North American Baseball Association,1,,,496,eol
496,Buehner,Noah,2022,4,33,16,65,58,18,4,1,3,16,7,0,0,7,0,9,0,0,2,0,0,0,-0.2,2,SAC,NABA,Sacramento,North American Baseball Association,1,,,496,eol
496,Buehner,Noah,2023,4,69,68,296,273,77,22,1,12,42,35,4,6,21,1,69,0,1,6,0,0,1090,0.5,1,SAC,NABA,Sacramento,North American Baseball Association,1,,,496,eol
496,Buehner,Noah,2023,4,65,44,213,198,58,14,1,10,29,28,0,0,13,1,49,0,1,6,0,0,0,0.6,3,SAC,NABA,Sacramento,North American Baseball Association,1,,,496,eol
496,Buehner,Noah,2023,4,31,24,83,75,19,8,0,2,13,7,0,0,8,0,20,0,0,0,0,0,0,-0.4,2,SAC,NABA,Sacramento,North American Baseball Association,1,,,496,eol
745,Bugden,Jim,2022,14,14,6,28,26,6,0,0,0,2,4,2,1,2,0,3,0,0,0,0,0,100,-0.2,1,MC,NABA,Mexico City,North American Baseball Association,1,,,745,eol
745,Bugden,Jim,2022,14,11,5,26,24,5,0,0,0,2,4,0,0,2,0,3,0,0,0,0,0,0,-0.2,3,MC,NABA,Mexico City,North American Baseball Association,1,,,745,eol
745,Bugden,Jim,2022,14,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,MC,NABA,Mexico City,North American Baseball Association,1,,,745,eol
745,Bugden,Jim,2023,14,13,8,36,35,10,4,1,0,3,7,2,0,0,1,6,0,0,0,0,0,124,-0.1,1,MC,NABA,Mexico City,North American Baseball Association,1,,,745,eol
745,Bugden,Jim,2023,14,4,3,6,6,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,-0.3,2,MC,NABA,Mexico City,North American Baseball Association,1,,,745,eol
745,Bugden,Jim,2023,14,13,5,30,29,9,4,1,0,3,6,0,0,0,1,4,0,0,0,0,0,0,-0.1,3,MC,NABA,Mexico City,North American Baseball Association,1,,,745,eol
259,Burchett,Jeff,2022,15,15,9,42,38,9,2,0,0,2,9,0,0,4,0,7,0,0,0,0,0,140,0.0,1,RIC,NABA,Richmond,North American Baseball Association,1,,,259,eol
259,Burchett,Jeff,2022,15,13,6,32,29,6,2,0,0,2,8,0,0,3,0,5,0,0,0,0,0,0,-0.0,3,RIC,NABA,Richmond,North American Baseball Association,1,,,259,eol
259,Burchett,Jeff,2022,15,5,3,10,9,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0.1,2,RIC,NABA,Richmond,North American Baseball Association,1,,,259,eol
259,Burchett,Jeff,2023,11,44,39,163,149,40,5,0,0,14,14,0,1,10,1,19,0,3,5,0,0,533,-0.3,1,COL,NABA,Columbia,North American Baseball Association,1,,,259,eol
259,Burchett,Jeff,2023,11,38,32,139,127,34,4,0,0,11,13,0,0,8,1,16,0,3,5,0,0,0,-0.3,3,COL,NABA,Columbia,North American Baseball Association,1,,,259,eol
259,Burchett,Jeff,2023,11,10,7,24,22,6,1,0,0,3,1,0,0,2,0,3,0,0,0,0,0,0,0.0,2,COL,NABA,Columbia,North American Baseball Association,1,,,259,eol
270,Burnside,Zach,2022,4,14,6,33,31,4,0,1,0,5,1,0,0,1,1,11,0,0,1,0,0,122,-0.3,1,SAC,NABA,Sacramento,North American Baseball Association,1,,,270,eol
270,Burnside,Zach,2022,4,10,4,26,24,4,0,1,0,5,1,0,0,1,1,6,0,0,1,0,0,0,-0.2,3,SAC,NABA,Sacramento,North American Baseball Association,1,,,270,eol
270,Burnside,Zach,2022,4,3,2,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-0.2,2,SAC,NABA,Sacramento,North American Baseball Association,1,,,270,eol
270,Burnside,Zach,2023,4,15,0,18,15,3,0,0,0,1,3,0,0,2,1,5,0,0,0,0,0,66,-0.1,1,SAC,NABA,Sacramento,North American Baseball Association,1,,,270,eol
270,Burnside,Zach,2023,4,5,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,2,SAC,NABA,Sacramento,North American Baseball Association,1,,,270,eol
270,Burnside,Zach,2023,4,10,0,13,10,3,0,0,0,1,3,0,0,2,1,4,0,0,0,0,0,0,0.0,3,SAC,NABA,Sacramento,North American Baseball Association,1,,,270,eol
15,Burr,Pete,2022,10,20,19,73,71,14,2,0,2,9,8,0,0,1,1,20,0,0,2,0,0,262,-0.4,1,SA,NABA,San Antonio,North American Baseball Association,1,,,15,eol
15,Burr,Pete,2022,10,19,18,66,64,11,2,0,1,4,6,0,0,1,1,17,0,0,2,0,0,0,-0.5,3,SA,NABA,San Antonio,North American Baseball Association,1,,,15,eol
15,Burr,Pete,2022,10,5,1,7,7,3,0,0,1,5,2,0,0,0,0,3,0,0,0,0,0,0,0.1,2,SA,NABA,San Antonio,North American Baseball Association,1,,,15,eol
15,Burr,Pete,2023,10,57,51,202,183,37,10,1,2,12,18,1,1,16,2,41,0,0,8,0,1,768,-0.2,1,SA,NABA,San Antonio,North American Baseball Association,1,,,15,eol
15,Burr,Pete,2023,10,53,42,172,155,30,8,1,1,10,14,0,0,14,2,35,0,0,7,0,1,0,-0.0,3,SA,NABA,San Antonio,North American Baseball Association,1,,,15,eol
15,Burr,Pete,2023,10,15,9,30,28,7,2,0,1,2,4,0,0,2,0,6,0,0,1,0,0,0,0.7,2,SA,NABA,San Antonio,North American Baseball Association,1,,,15,eol
21,Bybee,Matt,2022,3,75,75,276,259,70,19,2,3,29,33,3,3,10,4,33,2,1,5,0,0,882,1.1,1,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
21,Bybee,Matt,2022,3,69,57,216,206,51,13,2,2,21,22,0,0,6,3,25,1,0,3,0,0,0,0.5,3,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
21,Bybee,Matt,2022,3,32,18,60,53,19,6,0,1,8,11,0,0,4,1,8,1,1,2,0,0,0,1.3,2,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
21,Bybee,Matt,2022,3,5,5,17,16,4,2,1,0,5,1,0,0,0,0,1,0,1,0,0,0,59,0.8,21,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
21,Bybee,Matt,2023,3,42,18,73,71,16,6,1,0,8,10,1,0,0,2,7,0,0,4,0,0,248,-0.3,1,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
21,Bybee,Matt,2023,3,10,5,21,20,7,2,1,0,5,3,0,0,0,1,4,0,0,0,0,0,0,0.1,2,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
21,Bybee,Matt,2023,3,19,13,52,51,9,4,0,0,3,7,0,0,0,1,3,0,0,4,0,0,0,-0.5,3,NOV,NABA,NOVA,North American Baseball Association,1,,,21,eol
320,Cabrera,Ruben,2022,15,25,18,90,86,19,3,0,3,11,8,0,0,4,0,16,0,0,1,0,0,314,-0.5,1,RIC,NABA,Richmond,North American Baseball Association,1,,,320,eol
320,Cabrera,Ruben,2022,15,18,13,43,40,8,1,0,2,5,5,0,0,3,0,10,0,0,1,0,0,0,-0.3,2,RIC,NABA,Richmond,North American Baseball Association,1,,,320,eol
320,Cabrera,Ruben,2022,15,22,5,47,46,11,2,0,1,6,3,0,0,1,0,6,0,0,0,0,0,0,-0.3,3,RIC,NABA,Richmond,North American Baseball Association,1,,,320,eol
320,Cabrera,Ruben,2023,15,3,2,10,8,2,1,0,0,0,1,0,0,2,0,2,0,0,1,0,0,36,-0.0,1,RIC,NABA,Richmond,North American Baseball Association,1,,,320,eol
320,Cabrera,Ruben,2023,15,2,2,5,3,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.1,2,RIC,NABA,Richmond,North American Baseball Association,1,,,320,eol
320,Cabrera,Ruben,2023,15,3,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,-0.2,3,RIC,NABA,Richmond,North American Baseball Association,1,,,320,eol
218,Calabro,Nate,2022,2,77,76,318,292,76,16,1,10,27,51,10,4,24,1,57,0,1,0,0,0,1149,2.0,1,KC,NABA,Kansas City,North American Baseball Association,1,,,218,eol
218,Calabro,Nate,2022,2,25,13,51,49,17,4,0,2,6,9,0,0,2,0,10,0,0,0,0,0,0,1.1,2,KC,NABA,Kansas City,North American Baseball Association,1,,,218,eol
218,Calabro,Nate,2022,2,75,63,267,243,59,12,1,8,21,42,0,0,22,1,47,0,1,0,0,0,0,1.0,3,KC,NABA,Kansas City,North American Baseball Association,1,,,218,eol
218,Calabro,Nate,2023,2,76,74,304,269,78,14,0,10,28,44,17,5,29,4,49,0,2,6,0,0,1103,2.6,1,KC,NABA,Kansas City,North American Baseball Association,1,,,218,eol
218,Calabro,Nate,2023,2,69,56,244,214,64,12,0,9,26,38,0,0,24,4,38,0,2,6,0,0,0,2.0,3,KC,NABA,Kansas City,North American Baseball Association,1,,,218,eol
218,Calabro,Nate,2023,2,24,18,60,55,14,2,0,1,2,6,0,0,5,0,11,0,0,0,0,0,0,0.4,2,KC,NABA,Kansas City,North American Baseball Association,1,,,218,eol
747,Camara,Aaron,2022,14,53,48,213,203,81,27,3,6,39,33,4,4,7,3,22,0,0,1,0,0,655,2.7,1,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
747,Camara,Aaron,2022,14,50,39,182,174,67,24,3,5,32,27,0,0,6,2,18,0,0,1,0,0,0,2.4,3,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
747,Camara,Aaron,2022,14,16,9,31,29,14,3,0,1,7,6,0,0,1,1,4,0,0,0,0,0,0,0.8,2,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
747,Camara,Aaron,2022,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.2,21,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
747,Camara,Aaron,2023,14,72,69,332,315,106,33,1,8,51,57,12,5,15,1,26,0,1,6,1,0,1035,2.5,1,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
747,Camara,Aaron,2023,14,23,13,50,49,14,8,0,1,5,10,0,0,1,0,4,0,0,2,0,0,0,0.6,2,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
747,Camara,Aaron,2023,14,70,56,282,266,92,25,1,7,46,47,0,0,14,1,22,0,1,4,1,0,0,2.4,3,MC,NABA,Mexico City,North American Baseball Association,1,,,747,eol
118,Canto,Jose,2022,15,67,64,255,236,55,9,1,4,22,24,6,2,16,2,42,1,0,5,0,0,836,-0.1,1,RIC,NABA,Richmond,North American Baseball Association,1,,,118,eol
118,Canto,Jose,2022,15,61,49,204,190,43,8,1,4,18,22,0,0,11,2,31,1,0,4,0,0,0,0.0,3,RIC,NABA,Richmond,North American Baseball Association,1,,,118,eol
118,Canto,Jose,2022,15,26,15,51,46,12,1,0,0,4,2,0,0,5,0,11,0,0,1,0,0,0,0.4,2,RIC,NABA,Richmond,North American Baseball Association,1,,,118,eol
118,Canto,Jose,2023,15,48,26,102,99,27,8,1,0,6,8,0,2,2,1,16,0,0,1,0,0,335,-0.2,1,RIC,NABA,Richmond,North American Baseball Association,1,,,118,eol
118,Canto,Jose,2023,15,32,23,93,90,25,7,1,0,6,8,0,0,2,1,15,0,0,1,0,0,0,-0.2,3,RIC,NABA,Richmond,North American Baseball Association,1,,,118,eol
118,Canto,Jose,2023,15,5,3,9,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,2,RIC,NABA,Richmond,North American Baseball Association,1,,,118,eol
697,Canton,Jorge,2022,4,74,74,350,321,79,11,2,10,31,56,5,7,23,5,72,0,1,7,0,0,1356,0.1,1,SAC,NABA,Sacramento,North American Baseball Association,1,,,697,eol
697,Canton,Jorge,2022,4,69,59,289,267,68,10,2,9,30,49,0,0,16,5,61,0,1,5,0,0,0,0.4,3,SAC,NABA,Sacramento,North American Baseball Association,1,,,697,eol
697,Canton,Jorge,2022,4,25,15,61,54,11,1,0,1,1,7,0,0,7,0,11,0,0,2,0,0,0,-0.1,2,SAC,NABA,Sacramento,North American Baseball Association,1,,,697,eol
697,Canton,Jorge,2023,4,66,60,291,259,72,13,3,7,28,35,10,6,28,3,73,0,1,4,4,0,1129,0.5,1,SAC,NABA,Sacramento,North American Baseball Association,1,,,697,eol
697,Canton,Jorge,2023,4,60,36,200,179,45,8,2,5,20,23,0,0,19,1,52,0,1,3,4,0,0,-0.1,3,SAC,NABA,Sacramento,North American Baseball Association,1,,,697,eol
